timestamp,type,price_open,price_high,price_low,price_close,poc,volume,delta,delta_normalized,body_ratio,lower_wick_ratio,entry_trigger,stop_loss,target,exit_time,exit_price,exit_reason,pnl,max_profit,max_loss,mae,mfe,upper_wick_ratio,price_bin,imbalance_ratio,buy_volume,sell_volume,streak
2026-02-01 09:15:00,IMBALANCE_LONG,,,,,,,,,,,78490.0,77705.1,80059.8,2026-02-01 11:30:00,77705.1,STOP_LOSS,-784.8999999999942,278.679999999993,1728.020000000004,1728.020000000004,278.679999999993,,78490.0,5.109039749186968,4.03139,0.7890699999999999,3.0
2026-02-01 11:15:00,IMBALANCE_SHORT,,,,,,,,,,,78000.0,78780.0,76440.0,2026-02-01 16:15:00,77700.0,TIME_EXIT,300.0,1238.020000000004,520.0,520.0,1238.020000000004,,78000.0,3.166877001294891,6.481720000000001,20.52681,3.0
2026-02-01 11:45:00,IMBALANCE_SHORT,,,,,,,,,,,77840.0,78618.4,76283.2,2026-02-01 16:45:00,77174.78,TIME_EXIT,665.2200000000012,1078.020000000004,603.1000000000058,603.1000000000058,1078.020000000004,,77840.0,4.254092045438823,0.26026,1.1071700000000002,3.0
2026-02-01 12:00:00,IMBALANCE_SHORT,,,,,,,,,,,77840.0,78618.4,76283.2,2026-02-01 17:00:00,77193.13,TIME_EXIT,646.8699999999953,1078.020000000004,603.1000000000058,603.1000000000058,1078.020000000004,,77840.0,97.48864225755484,0.02202,2.1467,4.0
2026-02-01 14:15:00,IMBALANCE_SHORT,,,,,,,,,,,77740.0,78517.4,76185.2,2026-02-01 19:15:00,77196.21,TIME_EXIT,543.7899999999936,1380.1300000000047,703.1000000000058,703.1000000000058,1380.1300000000047,,77740.0,4.542705885436397,0.05292,0.2404,3.0
2026-02-01 14:45:00,IMBALANCE_SHORT,,,,,,,,,,,77420.0,78194.2,75871.6,2026-02-01 15:00:00,78194.2,STOP_LOSS,-774.1999999999971,1060.1300000000047,1023.1000000000058,1023.1000000000058,1060.1300000000047,,77420.0,3.0325084268307623,0.19841,0.60168,3.0
2026-02-01 15:15:00,IMBALANCE_LONG,,,,,,,,,,,78440.0,77655.6,80008.8,2026-02-01 16:15:00,77655.6,STOP_LOSS,-784.3999999999942,-252.0,2740.0,2740.0,-252.0,,78440.0,277630000.0,0.27763,0.0,3.0
2026-02-01 16:45:00,IMBALANCE_SHORT,,,,,,,,,,,77540.0,78315.4,75989.2,2026-02-01 20:00:00,75989.20000000001,TARGET,1550.7999999999884,1840.0,691.2599999999948,691.2599999999948,1840.0,,77540.0,132780000.0,0.0,0.13278,3.0
2026-02-01 17:15:00,IMBALANCE_SHORT,,,,,,,,,,,77000.0,77770.0,75460.0,2026-02-01 19:00:00,77770.0,STOP_LOSS,-770.0,1300.0,1231.2599999999948,1231.2599999999948,1300.0,,77000.0,19.11893713273933,0.26308,5.02981,3.0
2026-02-01 18:15:00,IMBALANCE_LONG,,,,,,,,,,,76860.0,76091.4,78397.2,2026-02-01 20:00:00,76091.4,STOP_LOSS,-768.6000000000058,1371.2599999999948,1160.0,1160.0,1371.2599999999948,,76860.0,52.766305825882405,0.056459999999999996,0.00107,3.0
2026-02-01 18:30:00,IMBALANCE_SHORT,,,,,,,,,,,76960.0,77729.6,75420.8,2026-02-01 19:00:00,77729.6,STOP_LOSS,-769.6000000000058,1260.0,1271.2599999999948,1271.2599999999948,1260.0,,76960.0,3.8667494043261645,0.14499,0.56064,3.0
2026-02-01 18:30:00,IMBALANCE_SHORT,,,,,,,,,,,76850.0,77618.5,75313.0,2026-02-01 19:00:00,77618.5,STOP_LOSS,-768.5,1150.0,1381.2599999999948,1381.2599999999948,1150.0,,76850.0,23.598314096838504,0.04628,1.09213,3.0
2026-02-01 20:00:00,IMBALANCE_SHORT,,,,,,,,,,,77100.0,77871.0,75558.0,2026-02-01 21:15:00,77871.0,STOP_LOSS,-771.0,2496.0,1131.2599999999948,1131.2599999999948,2496.0,,77100.0,13.297981117066254,1.06198,14.122190000000002,3.0
2026-02-01 20:00:00,IMBALANCE_SHORT,,,,,,,,,,,77040.0,77810.4,75499.2,2026-02-01 21:15:00,77810.4,STOP_LOSS,-770.3999999999942,2436.0,1191.2599999999948,1191.2599999999948,2436.0,,77040.0,3.27799183757141,1.9361000000000002,6.34652,3.0
2026-02-01 20:00:00,ABSORPTION_LONG,77249.31,77338.0,75700.0,76639.72,76000.0,2294.2346199999965,-211.44543999999993,0.4539180870697294,0.372155067155065,0.5736996336996344,77338.0,75700.0,80614.0,2026-02-02 00:15:00,75700.0,STOP_LOSS,-1638.0,893.2599999999948,2734.0,2734.0,893.2599999999948,,,,,,
2026-02-01 20:30:00,IMBALANCE_SHORT,,,,,,,,,,,77100.0,77871.0,75558.0,2026-02-01 21:15:00,77871.0,STOP_LOSS,-771.0,2496.0,1131.2599999999948,1131.2599999999948,2496.0,,77100.0,8.95433919948371,0.4848799999999999,4.34178,4.0
2026-02-01 22:00:00,IMBALANCE_SHORT,,,,,,,,,,,77520.0,78295.2,75969.6,2026-02-02 00:00:00,75969.6,TARGET,1550.3999999999942,2916.0,404.9100000000035,404.9100000000035,2916.0,,77520.0,6.859544685093198,0.26884,1.8441200000000004,3.0
2026-02-01 22:00:00,IMBALANCE_SHORT,,,,,,,,,,,76910.0,77679.1,75371.8,2026-02-01 22:15:00,77679.1,STOP_LOSS,-769.1000000000058,2306.0,1014.9100000000035,1014.9100000000035,2306.0,,76910.0,8.269895043301474,0.24779999999999996,2.04928,3.0
2026-02-01 22:15:00,IMBALANCE_SHORT,,,,,,,,,,,76640.0,77406.4,75107.2,2026-02-01 22:30:00,77406.4,STOP_LOSS,-766.3999999999942,2036.0,1196.0,1196.0,2036.0,,76640.0,33.82444035424217,0.06259999999999999,2.11741,3.0
2026-02-01 22:15:00,IMBALANCE_SHORT,,,,,,,,,,,76810.0,77578.1,75273.8,2026-02-01 22:30:00,77578.1,STOP_LOSS,-768.1000000000058,2206.0,1026.0,1026.0,2206.0,,76810.0,4.668537871744968,0.35093,1.6383299999999998,3.0
2026-02-01 23:30:00,IMBALANCE_LONG,,,,,,,,,,,76970.0,76200.3,78509.4,2026-02-02 00:00:00,76200.3,STOP_LOSS,-769.6999999999971,52.39999999999418,2366.0,2366.0,52.39999999999418,,76970.0,3.466690131874032,4.333119999999999,1.24993,3.0
2026-02-01 23:30:00,IMBALANCE_SHORT,,,,,,,,,,,77080.0,77850.8,75538.4,2026-02-02 00:15:00,75538.4,TARGET,1541.6000000000058,2476.0,-57.60000000000582,-57.60000000000582,2476.0,,77080.0,3.4509080776275645,5.458229999999999,18.835850000000004,3.0
2026-02-02 01:30:00,IMBALANCE_SHORT,,,,,,,,,,,76260.0,77022.6,74734.8,2026-02-02 05:15:00,77022.6,STOP_LOSS,-762.6000000000058,1348.8600000000006,1447.8500000000058,1447.8500000000058,1348.8600000000006,,76260.0,4.201699141444974,3.1392299999999995,13.190100000000001,3.0
2026-02-02 01:45:00,IMBALANCE_SHORT,,,,,,,,,,,75920.0,76679.2,74401.6,2026-02-02 03:30:00,76679.2,STOP_LOSS,-759.1999999999971,1008.8600000000006,1895.0,1895.0,1008.8600000000006,,75920.0,4.196383656585148,2.20665,9.25995,3.0
2026-02-02 02:00:00,IMBALANCE_SHORT,,,,,,,,,,,75680.0,76436.8,74166.4,2026-02-02 03:30:00,76436.8,STOP_LOSS,-756.8000000000029,768.8600000000006,2196.6900000000023,2196.6900000000023,768.8600000000006,,75680.0,53.137515680485016,0.13213,7.02106,3.0
2026-02-02 02:00:00,IMBALANCE_SHORT,,,,,,,,,,,75630.0,76386.3,74117.4,2026-02-02 03:30:00,76386.3,STOP_LOSS,-756.3000000000029,718.8600000000006,2246.6900000000023,2246.6900000000023,718.8600000000006,,75630.0,4.498804851865412,0.49785,2.23973,3.0
2026-02-02 03:00:00,IMBALANCE_SHORT,,,,,,,,,,,75660.0,76416.6,74146.8,2026-02-02 03:30:00,76416.6,STOP_LOSS,-756.6000000000058,702.4900000000052,2216.6900000000023,2216.6900000000023,702.4900000000052,,75660.0,109.75894643937816,0.03883,4.261940000000001,3.0
2026-02-02 05:00:00,IMBALANCE_LONG,,,,,,,,,,,76620.0,75853.8,78152.4,2026-02-02 09:15:00,78152.4,TARGET,1532.3999999999942,1814.0,-32.0,-32.0,1814.0,,76620.0,11.902539192346394,0.52026,0.04370999999999999,3.0
2026-02-02 06:15:00,IMBALANCE_LONG,,,,,,,,,,,77150.0,76378.5,78693.0,2026-02-02 11:15:00,78022.04,TIME_EXIT,872.0399999999936,1308.0,-65.74000000000524,-65.74000000000524,1308.0,,77150.0,3.850722183571424,5.91856,1.5369999999999997,3.0
2026-02-02 06:15:00,IMBALANCE_LONG,,,,,,,,,,,77290.0,76517.1,78835.8,2026-02-02 11:15:00,78022.04,TIME_EXIT,732.0399999999936,1168.0,74.25999999999476,74.25999999999476,1168.0,,77290.0,20.47579714686905,2.5295799999999997,0.12354000000000001,3.0
2026-02-02 06:45:00,IMBALANCE_LONG,,,,,,,,,,,77790.0,77012.1,79345.8,2026-02-02 11:45:00,77844.79,TIME_EXIT,54.7899999999936,1095.0,338.8899999999994,338.8899999999994,1095.0,,77790.0,3.790099514596318,24.508110000000002,6.46635,3.0
2026-02-02 07:00:00,IMBALANCE_LONG,,,,,,,,,,,77620.0,76843.8,79172.4,2026-02-02 12:00:00,78295.36,TIME_EXIT,675.3600000000006,1265.0,168.88999999999942,168.88999999999942,1265.0,,77620.0,14.131908171791252,4.14503,0.29330999999999996,3.0
2026-02-02 07:30:00,IMBALANCE_LONG,,,,,,,,,,,77840.0,77061.6,79396.8,2026-02-02 12:30:00,79021.47,TIME_EXIT,1181.4700000000012,1520.0,388.8899999999994,388.8899999999994,1520.0,,77840.0,387990000.0,0.38799,0.0,3.0
2026-02-02 07:45:00,IMBALANCE_LONG,,,,,,,,,,,77470.0,76695.3,79019.4,2026-02-02 12:30:00,79019.4,TARGET,1549.3999999999942,1890.0,18.889999999999418,18.889999999999418,1890.0,,77470.0,4.974955053053359,1.3011,0.26153,3.0
2026-02-02 08:00:00,IMBALANCE_LONG,,,,,,,,,,,77470.0,76695.3,79019.4,2026-02-02 12:30:00,79019.4,TARGET,1549.3999999999942,1890.0,-94.61999999999534,-94.61999999999534,1890.0,,77470.0,3.407621056616958,2.12656,0.6240600000000001,4.0
2026-02-02 08:00:00,IMBALANCE_LONG,,,,,,,,,,,77690.0,76913.1,79243.8,2026-02-02 12:30:00,79243.79999999999,TARGET,1553.7999999999884,1670.0,125.38000000000466,125.38000000000466,1670.0,,77690.0,3.6942332791199712,4.976279999999999,1.3470399999999998,3.0
2026-02-02 08:15:00,IMBALANCE_LONG,,,,,,,,,,,77690.0,76913.1,79243.8,2026-02-02 12:30:00,79243.79999999999,TARGET,1553.7999999999884,1670.0,125.38000000000466,125.38000000000466,1670.0,,77690.0,3.1826652133243254,12.15358,3.8186799999999996,4.0
2026-02-02 08:30:00,IMBALANCE_LONG,,,,,,,,,,,77760.0,76982.4,79315.2,2026-02-02 12:30:00,79315.20000000001,TARGET,1555.2000000000116,1600.0,195.38000000000466,195.38000000000466,1600.0,,77760.0,4.693254632275853,1.20091,0.25588,3.0
2026-02-02 08:30:00,IMBALANCE_LONG,,,,,,,,,,,77770.0,76992.3,79325.4,2026-02-02 12:30:00,79325.4,TARGET,1555.3999999999942,1590.0,205.38000000000466,205.38000000000466,1590.0,,77770.0,3.261161636523538,1.0145799999999998,0.31111000000000005,3.0
2026-02-02 09:15:00,IMBALANCE_LONG,,,,,,,,,,,78050.0,77269.5,79611.0,2026-02-02 14:15:00,78965.63,TIME_EXIT,915.6300000000047,1310.0,485.38000000000466,485.38000000000466,1310.0,,78050.0,6.367875208982722,4.60512,0.72318,3.0
2026-02-02 09:30:00,IMBALANCE_LONG,,,,,,,,,,,78190.0,77408.1,79753.8,2026-02-02 14:30:00,78875.1,TIME_EXIT,685.1000000000058,1170.0,625.3800000000047,625.3800000000047,1170.0,,78190.0,9.31248812371301,0.49738,0.053410000000000006,3.0
2026-02-02 15:15:00,IMBALANCE_LONG,,,,,,,,,,,78380.0,77596.2,79947.6,2026-02-02 20:15:00,78620.73,TIME_EXIT,240.72999999999593,487.99000000000524,492.0,492.0,487.99000000000524,,78380.0,6.500313808730986,4.453429999999999,0.6851099999999999,3.0
2026-02-02 18:00:00,IMBALANCE_LONG,,,,,,,,,,,78020.0,77239.8,79580.4,2026-02-02 23:00:00,78527.78,TIME_EXIT,507.77999999999884,1166.8099999999977,-185.83000000000175,-185.83000000000175,1166.8099999999977,,78020.0,5.00204668835711,1.4908099999999997,0.29803999999999997,3.0
2026-02-02 19:00:00,IMBALANCE_LONG,,,,,,,,,,,78680.0,77893.2,80253.6,2026-02-02 23:45:00,77893.2,STOP_LOSS,-786.8000000000029,506.8099999999977,1035.9100000000035,1035.9100000000035,506.8099999999977,,78680.0,952199999.9999999,0.9521999999999999,0.0,3.0
2026-02-03 05:00:00,IMBALANCE_SHORT,,,,,,,,,,,78630.0,79416.3,77057.4,2026-02-03 10:00:00,78410.15,TIME_EXIT,219.85000000000582,680.0,454.2899999999936,454.2899999999936,680.0,,78630.0,7.905671033159854,0.68982,5.453490000000001,3.0
2026-02-03 07:45:00,IMBALANCE_SHORT,,,,,,,,,,,78220.0,79002.2,76655.6,2026-02-03 12:45:00,78132.33,TIME_EXIT,87.66999999999825,1164.4600000000064,238.88999999999942,238.88999999999942,1164.4600000000064,,78220.0,4.5173486813973165,0.36631,1.65475,3.0
2026-02-03 09:15:00,IMBALANCE_LONG,,,,,,,,,,,78300.0,77517.0,79866.0,2026-02-03 11:45:00,77517.0,STOP_LOSS,-783.0,158.88999999999942,2612.0,2612.0,158.88999999999942,,78300.0,3.448501597747802,0.74798,0.21690000000000004,3.0
2026-02-03 13:00:00,IMBALANCE_SHORT,,,,,,,,,,,77490.0,78264.9,75940.2,2026-02-03 14:00:00,75940.20000000001,TARGET,1549.7999999999884,4544.5,-78.47000000000116,-78.47000000000116,4544.5,,77490.0,4.395215860018208,0.72406,3.1823999999999995,3.0
2026-02-03 13:30:00,IMBALANCE_SHORT,,,,,,,,,,,76630.0,77396.3,75097.4,2026-02-03 14:30:00,75097.4,TARGET,1532.6000000000058,3684.5,330.0,330.0,3684.5,,76630.0,21.04226552249111,1.37133,28.855890000000002,3.0
2026-02-03 14:30:00,IMBALANCE_SHORT,,,,,,,,,,,75680.0,76436.8,74166.4,2026-02-03 15:15:00,74166.4,TARGET,1513.6000000000058,2734.5,1280.0,1280.0,2734.5,,75680.0,5.326433343050456,2.1275399999999998,11.3322,3.0
2026-02-03 16:15:00,IMBALANCE_LONG,,,,,,,,,,,74910.0,74160.9,76408.2,2026-02-03 17:30:00,76408.20000000001,TARGET,1498.2000000000116,2050.0,593.8699999999953,593.8699999999953,2050.0,,74910.0,6.0264757488096805,14.24689,2.3640499999999998,3.0
2026-02-03 19:00:00,IMBALANCE_SHORT,,,,,,,,,,,76210.0,76972.1,74685.8,2026-02-04 00:00:00,76638.0,TIME_EXIT,-428.0,803.2100000000064,588.1199999999953,588.1199999999953,803.2100000000064,,76210.0,8.814770228431941,0.5401400000000001,4.761209999999999,3.0
2026-02-03 19:15:00,IMBALANCE_SHORT,,,,,,,,,,,76070.0,76830.7,74548.6,2026-02-04 00:15:00,76390.12,TIME_EXIT,-320.11999999999534,663.2100000000064,728.1199999999953,728.1199999999953,663.2100000000064,,76070.0,5.247373891836474,0.18183,0.9541299999999999,3.0
2026-02-03 22:45:00,IMBALANCE_SHORT,,,,,,,,,,,76680.0,77446.8,75146.4,2026-02-04 03:45:00,76652.68,TIME_EXIT,27.320000000006985,972.5899999999965,291.5200000000041,291.5200000000041,972.5899999999965,,76680.0,34.521971173803394,0.4383,15.130980000000001,3.0
2026-02-03 22:45:00,IMBALANCE_SHORT,,,,,,,,,,,76690.0,77456.9,75156.2,2026-02-04 03:45:00,76652.68,TIME_EXIT,37.320000000006985,982.5899999999965,281.5200000000041,281.5200000000041,982.5899999999965,,76690.0,3.772420486675683,0.36005,1.3582600000000002,3.0
2026-02-03 23:30:00,IMBALANCE_LONG,,,,,,,,,,,75880.0,75121.2,77397.6,2026-02-04 04:30:00,76554.4,TIME_EXIT,674.3999999999942,1091.520000000004,117.61999999999534,117.61999999999534,1091.520000000004,,75880.0,5.8869362703131705,2.7569700000000004,0.46831999999999996,3.0
2026-02-03 23:45:00,IMBALANCE_LONG,,,,,,,,,,,75880.0,75121.2,77397.6,2026-02-04 04:45:00,76514.3,TIME_EXIT,634.3000000000029,1091.520000000004,-26.05000000000291,-26.05000000000291,1091.520000000004,,75880.0,3.0599948553765475,2.26204,0.7392299999999999,4.0
2026-02-04 00:15:00,IMBALANCE_SHORT,,,,,,,,,,,76680.0,77446.8,75146.4,2026-02-04 05:15:00,76126.07,TIME_EXIT,553.929999999993,597.0899999999965,291.5200000000041,291.5200000000041,597.0899999999965,,76680.0,3.545616068506118,0.6022,2.13517,4.0
2026-02-04 01:30:00,IMBALANCE_SHORT,,,,,,,,,,,76710.0,77477.1,75175.8,2026-02-04 06:30:00,76097.0,TIME_EXIT,613.0,742.8999999999942,70.0,70.0,742.8999999999942,,76710.0,3.249962172418494,0.59489,1.9333700000000003,3.0
2026-02-04 06:30:00,IMBALANCE_LONG,,,,,,,,,,,76070.0,75309.3,77591.4,2026-02-04 10:30:00,75309.3,STOP_LOSS,-760.6999999999971,268.6499999999942,1382.0,1382.0,268.6499999999942,,76070.0,4.3328472592159315,3.8033300000000003,0.8777900000000001,3.0
2026-02-04 06:45:00,IMBALANCE_LONG,,,,,,,,,,,76070.0,75309.3,77591.4,2026-02-04 10:30:00,75309.3,STOP_LOSS,-760.6999999999971,268.6499999999942,1814.0,1814.0,268.6499999999942,,76070.0,7.5710782675022825,1.4821900000000001,0.19577,4.0
2026-02-04 07:15:00,IMBALANCE_LONG,,,,,,,,,,,76230.0,75467.7,77754.6,2026-02-04 10:30:00,75467.7,STOP_LOSS,-762.3000000000029,108.64999999999418,2362.25,2362.25,108.64999999999418,,76230.0,3.6998785704935973,3.90019,1.05414,3.0
2026-02-04 07:30:00,IMBALANCE_LONG,,,,,,,,,,,76220.0,75457.8,77744.4,2026-02-04 10:30:00,75457.8,STOP_LOSS,-762.1999999999971,118.64999999999418,2425.8899999999994,2425.8899999999994,118.64999999999418,,76220.0,4.430835725341228,2.06025,0.46498,3.0
2026-02-04 07:30:00,IMBALANCE_LONG,,,,,,,,,,,76230.0,75467.7,77754.6,2026-02-04 10:30:00,75467.7,STOP_LOSS,-762.3000000000029,108.64999999999418,2435.8899999999994,2435.8899999999994,108.64999999999418,,76230.0,4.114248397654454,7.623620000000001,1.8529800000000003,4.0
2026-02-04 08:15:00,IMBALANCE_SHORT,,,,,,,,,,,75720.0,76477.2,74205.6,2026-02-04 12:00:00,74205.6,TARGET,1514.3999999999942,2315.9900000000052,540.8500000000058,540.8500000000058,2315.9900000000052,,75720.0,3.0731146253737998,1.19552,3.6739699999999997,3.0
2026-02-04 08:15:00,IMBALANCE_SHORT,,,,,,,,,,,75750.0,76507.5,74235.0,2026-02-04 12:00:00,74235.0,TARGET,1515.0,2345.9900000000052,510.8500000000058,510.8500000000058,2345.9900000000052,,75750.0,3.204177393310216,0.50079,1.6046200000000002,3.0
2026-02-04 08:30:00,IMBALANCE_SHORT,,,,,,,,,,,76120.0,76881.2,74597.6,2026-02-04 11:45:00,74597.6,TARGET,1522.3999999999942,3032.0,140.85000000000582,140.85000000000582,3032.0,,76120.0,3.642298890787158,0.48109999999999997,1.7523100000000007,3.0
2026-02-04 10:15:00,IMBALANCE_SHORT,,,,,,,,,,,75750.0,76507.5,74235.0,2026-02-04 12:00:00,74235.0,TARGET,1515.0,3581.0,189.99000000000524,189.99000000000524,3581.0,,75750.0,9.701950974633563,0.8165100000000001,7.921740000000002,4.0
2026-02-04 10:30:00,IMBALANCE_SHORT,,,,,,,,,,,75770.0,76527.7,74254.6,2026-02-04 12:00:00,74254.6,TARGET,1515.3999999999942,3601.0,-0.7700000000040745,-0.7700000000040745,3601.0,,75770.0,8.241673913079845,0.52786,4.35045,3.0
2026-02-04 10:30:00,IMBALANCE_SHORT,,,,,,,,,,,75850.0,76608.5,74333.0,2026-02-04 11:45:00,74333.0,TARGET,1517.0,3681.0,-80.77000000000407,-80.77000000000407,3681.0,,75850.0,3.7044436559513576,1.8084200000000004,6.69919,3.0
2026-02-04 10:30:00,IMBALANCE_SHORT,,,,,,,,,,,75790.0,76547.9,74274.2,2026-02-04 11:45:00,74274.20000000001,TARGET,1515.7999999999884,3621.0,-20.770000000004075,-20.770000000004075,3621.0,,75790.0,3.545809782929601,0.9750099999999999,3.4572,3.0
2026-02-04 10:45:00,IMBALANCE_SHORT,,,,,,,,,,,75400.0,76154.0,73892.0,2026-02-04 12:00:00,73892.0,TARGET,1508.0,3231.0,369.2299999999959,369.2299999999959,3231.0,,75400.0,3.298276555032497,0.36844999999999994,1.21525,3.0
2026-02-04 10:45:00,IMBALANCE_SHORT,,,,,,,,,,,74860.0,75608.6,73362.8,2026-02-04 11:30:00,75608.6,STOP_LOSS,-748.6000000000058,2691.0,909.2299999999959,909.2299999999959,2691.0,,74860.0,3.592555774247996,1.6297199999999998,5.8548599999999995,3.0
2026-02-04 11:00:00,IMBALANCE_SHORT,,,,,,,,,,,75270.0,76022.7,73764.6,2026-02-04 13:00:00,73764.6,TARGET,1505.3999999999942,3101.0,499.2299999999959,499.2299999999959,3101.0,,75270.0,3.8698552094461203,0.50075,1.93783,3.0
2026-02-04 12:45:00,IMBALANCE_SHORT,,,,,,,,,,,74000.0,74740.0,72520.0,2026-02-04 14:15:00,72520.0,TARGET,1480.0,1831.0,249.83000000000175,249.83000000000175,1831.0,,74000.0,7.206413619962722,2.38773,17.206970000000002,3.0
2026-02-04 13:30:00,IMBALANCE_LONG,,,,,,,,,,,74120.0,73378.8,75602.4,2026-02-04 13:45:00,73378.8,STOP_LOSS,-741.1999999999971,24.0,1951.0,1951.0,24.0,,74120.0,3.7398024476180813,1.07912,0.28855000000000003,3.0
2026-02-04 14:00:00,ABSORPTION_LONG,73635.63,73851.06,72824.56,73608.88,73000.0,1261.4112899999996,-110.1174499999999,0.4563514886564428,0.02605942523136873,0.7640720896249459,73851.06,72824.56,75904.06,2026-02-04 14:15:00,72824.56,STOP_LOSS,-1026.5,292.9400000000023,1963.0599999999977,1963.0599999999977,292.9400000000023,,,,,,
2026-02-04 19:00:00,IMBALANCE_SHORT,,,,,,,,,,,72650.0,73376.5,71197.0,2026-02-04 19:15:00,73376.5,STOP_LOSS,-726.5,1344.449999999997,1030.0,1030.0,1344.449999999997,,72650.0,136.22758789347733,0.00101,0.13759,3.0
2026-02-04 19:30:00,IMBALANCE_SHORT,,,,,,,,,,,72970.0,73699.7,71510.6,2026-02-04 23:45:00,71510.6,TARGET,1459.3999999999942,1690.0,550.5899999999965,550.5899999999965,1690.0,,72970.0,7.3976904075264,0.5827899999999999,4.3113,3.0
2026-02-04 19:45:00,IMBALANCE_SHORT,,,,,,,,,,,72970.0,73699.7,71510.6,2026-02-04 23:45:00,71510.6,TARGET,1459.3999999999942,1817.2200000000012,550.5899999999965,550.5899999999965,1817.2200000000012,,72970.0,4.710918391233256,1.6397099999999998,7.724539999999999,4.0
2026-02-04 20:45:00,IMBALANCE_SHORT,,,,,,,,,,,73310.0,74043.1,71843.8,2026-02-04 23:15:00,71843.79999999999,TARGET,1466.2000000000116,2609.0,31.179999999993015,31.179999999993015,2609.0,,73310.0,724469999.9999999,0.0,0.72447,3.0
2026-02-04 21:00:00,IMBALANCE_SHORT,,,,,,,,,,,72830.0,73558.3,71373.4,2026-02-04 23:45:00,71373.4,TARGET,1456.6000000000058,2158.0,511.179999999993,511.179999999993,2158.0,,72830.0,5.308989920886319,0.77242,4.10077,3.0
2026-02-04 22:45:00,IMBALANCE_SHORT,,,,,,,,,,,72730.0,73457.3,71275.4,2026-02-05 00:45:00,71275.4,TARGET,1454.6000000000058,2590.0,124.38999999999942,124.38999999999942,2590.0,,72730.0,3.5518681255665014,0.91241,3.24076,3.0
2026-02-04 22:45:00,IMBALANCE_SHORT,,,,,,,,,,,72690.0,73416.9,71236.2,2026-02-05 00:45:00,71236.20000000001,TARGET,1453.7999999999884,2550.0,164.38999999999942,164.38999999999942,2550.0,,72690.0,4.601254858370023,1.14913,5.28744,3.0
